event_id,campaign_id,customer_id,event_type,timestamp
ee_0001801,ec_0001,cust_013080,converted,2026-01-01T09:33:04
ee_0001802,ec_0001,cust_016488,converted,2026-01-02T08:49:25
ee_0001803,ec_0001,cust_008063,converted,2026-01-02T11:06:28
ee_0001804,ec_0001,cust_014746,converted,2026-01-02T12:55:03
ee_0001805,ec_0001,cust_015039,converted,2026-01-02T22:14:20
ee_0001806,ec_0001,cust_010621,converted,2026-01-02T17:03:34
ee_0001807,ec_0001,cust_016738,converted,2026-01-02T13:57:57
ee_0001808,ec_0001,cust_009362,converted,2026-01-02T09:18:10
ee_0001809,ec_0001,cust_001374,converted,2026-01-03T16:14:05
ee_0001810,ec_0001,cust_018510,converted,2026-01-05T20:17:22
ee_0001811,ec_0001,cust_018518,converted,2026-01-06T21:32:09
ee_0001812,ec_0001,cust_017319,converted,2026-01-06T22:57:52
ee_0001813,ec_0001,cust_018539,converted,2026-01-06T13:22:06
ee_0001814,ec_0001,cust_018543,converted,2026-01-06T19:34:58
ee_0001815,ec_0001,cust_017545,converted,2026-01-06T08:33:26
ee_0001816,ec_0001,cust_000087,converted,2026-01-07T20:49:45
ee_0001817,ec_0001,cust_012287,converted,2026-01-07T11:10:44
ee_0001818,ec_0001,cust_012376,converted,2026-01-07T13:49:40
ee_0001819,ec_0001,cust_017365,converted,2026-01-07T10:25:37
ee_0001820,ec_0001,cust_017749,converted,2026-01-07T22:23:55
ee_0001821,ec_0001,cust_018596,converted,2026-01-08T13:10:12
ee_0001822,ec_0001,cust_001703,converted,2026-01-08T20:33:49
ee_0001823,ec_0001,cust_008300,converted,2026-01-08T16:41:13
ee_0001824,ec_0001,cust_001956,converted,2026-01-09T17:25:09
ee_0001825,ec_0001,cust_010609,converted,2026-01-09T10:36:30
ee_0001826,ec_0001,cust_018654,converted,2026-01-10T11:17:27
ee_0001827,ec_0001,cust_018657,converted,2026-01-10T19:27:34
ee_0001828,ec_0001,cust_018677,converted,2026-01-11T22:26:53
ee_0001829,ec_0001,cust_015197,converted,2026-01-11T22:59:49
ee_0001830,ec_0001,cust_001687,converted,2026-01-12T13:22:53
ee_0001831,ec_0001,cust_018545,converted,2026-01-13T16:46:39
ee_0001832,ec_0001,cust_004645,converted,2026-01-14T10:43:44
ee_0001833,ec_0001,cust_016679,converted,2026-01-15T13:47:01
ee_0001834,ec_0001,cust_006651,converted,2026-01-16T14:03:30
ee_0001835,ec_0001,cust_017751,converted,2026-01-16T16:58:09
ee_0001836,ec_0001,cust_001649,converted,2026-01-16T12:55:26
ee_0001837,ec_0001,cust_008802,converted,2026-01-17T10:16:15
ee_0001838,ec_0001,cust_016747,converted,2026-01-17T16:49:10
ee_0001839,ec_0001,cust_018860,converted,2026-01-18T12:42:43
ee_0001840,ec_0001,cust_006905,converted,2026-01-19T18:23:46
ee_0001841,ec_0001,cust_010294,converted,2026-01-19T09:24:58
ee_0001842,ec_0001,cust_003174,converted,2026-01-20T21:47:47
ee_0001843,ec_0001,cust_010984,converted,2026-01-20T19:26:58
ee_0001844,ec_0001,cust_018937,converted,2026-01-20T08:27:34
ee_0001845,ec_0001,cust_018975,converted,2026-01-21T21:10:30
ee_0001846,ec_0001,cust_018986,converted,2026-01-22T21:34:17
ee_0001847,ec_0001,cust_001905,converted,2026-01-22T15:21:03
ee_0001848,ec_0001,cust_000129,converted,2026-01-22T15:46:11
ee_0001849,ec_0001,cust_003260,converted,2026-01-23T21:07:25
ee_0001850,ec_0001,cust_014816,converted,2026-01-23T22:13:31
ee_0001851,ec_0001,cust_017281,converted,2026-01-24T08:13:27
ee_0001852,ec_0001,cust_019074,converted,2026-01-25T08:15:08
ee_0001853,ec_0001,cust_016921,converted,2026-01-26T17:21:38
ee_0001854,ec_0001,cust_019099,converted,2026-01-26T22:27:05
ee_0001855,ec_0001,cust_017996,converted,2026-01-28T14:56:13
ee_0001856,ec_0001,cust_005161,converted,2026-01-28T19:25:59
ee_0001857,ec_0001,cust_018876,converted,2026-01-28T10:10:41
ee_0001858,ec_0001,cust_017431,converted,2026-01-28T13:51:44
ee_0001859,ec_0001,cust_004253,converted,2026-01-28T19:49:31
ee_0001860,ec_0001,cust_000617,converted,2026-01-28T14:07:55
ee_0001861,ec_0001,cust_015429,converted,2026-01-28T17:30:42
ee_0001862,ec_0001,cust_011624,converted,2026-01-29T15:11:51
ee_0001863,ec_0001,cust_019221,converted,2026-01-30T22:41:28
ee_0001864,ec_0001,cust_019245,converted,2026-01-31T10:41:05
ee_0001865,ec_0001,cust_009319,converted,2026-02-03T08:13:06
ee_0001866,ec_0001,cust_019323,converted,2026-02-03T14:39:56
ee_0001867,ec_0001,cust_019326,converted,2026-02-04T22:04:11
ee_0001868,ec_0001,cust_019175,converted,2026-02-04T17:54:56
ee_0001869,ec_0001,cust_000775,converted,2026-02-04T08:26:01
ee_0001870,ec_0001,cust_018406,converted,2026-02-06T13:44:12
ee_0001871,ec_0001,cust_012218,converted,2026-02-09T13:31:27
ee_0001872,ec_0001,cust_019441,converted,2026-02-09T14:37:58
ee_0001873,ec_0001,cust_019442,converted,2026-02-09T20:25:50
ee_0001874,ec_0001,cust_017783,converted,2026-02-10T16:23:12
ee_0001875,ec_0001,cust_019483,converted,2026-02-10T18:12:27
ee_0001876,ec_0001,cust_018835,converted,2026-02-11T13:13:23
ee_0001877,ec_0001,cust_017754,converted,2026-02-11T15:54:46
ee_0001878,ec_0001,cust_001196,converted,2026-02-11T17:45:05
ee_0001879,ec_0001,cust_015819,converted,2026-02-13T08:28:11
ee_0001880,ec_0001,cust_019527,converted,2026-02-13T22:05:19
ee_0001881,ec_0001,cust_017710,converted,2026-02-15T13:46:52
ee_0001882,ec_0001,cust_000478,converted,2026-02-16T12:19:58
ee_0001883,ec_0001,cust_016880,converted,2026-02-16T09:39:04
ee_0001884,ec_0001,cust_019601,converted,2026-02-16T17:03:37
ee_0001885,ec_0001,cust_014226,converted,2026-02-16T14:27:11
ee_0001886,ec_0001,cust_006241,converted,2026-02-16T21:36:58
ee_0001887,ec_0001,cust_019625,converted,2026-02-17T17:12:22
ee_0001888,ec_0001,cust_019080,converted,2026-02-18T10:58:14
ee_0001889,ec_0001,cust_019653,converted,2026-02-18T13:02:55
ee_0001890,ec_0001,cust_007013,converted,2026-02-19T12:48:28
ee_0001891,ec_0001,cust_010560,converted,2026-02-19T12:57:45
ee_0001892,ec_0001,cust_019675,converted,2026-02-19T22:43:29
ee_0001893,ec_0001,cust_019701,converted,2026-02-20T19:32:39
ee_0001894,ec_0001,cust_019578,converted,2026-02-22T12:41:52
ee_0001895,ec_0001,cust_007908,converted,2026-02-23T13:44:02
ee_0001896,ec_0001,cust_000681,converted,2026-02-23T14:05:47
ee_0001897,ec_0001,cust_019800,converted,2026-02-23T18:26:19
ee_0001898,ec_0001,cust_017993,converted,2026-02-24T14:37:57
ee_0001899,ec_0001,cust_019884,converted,2026-02-24T18:29:01
ee_0001900,ec_0001,cust_018567,converted,2026-02-25T11:50:21
ee_0001901,ec_0001,cust_019913,converted,2026-02-25T14:08:28
ee_0001902,ec_0001,cust_007918,converted,2026-02-25T21:55:34
ee_0001903,ec_0001,cust_014342,converted,2026-02-25T13:16:27
ee_0001904,ec_0001,cust_001410,converted,2026-02-25T15:28:13
ee_0001905,ec_0001,cust_019930,converted,2026-02-25T10:59:16
ee_0001906,ec_0001,cust_019938,converted,2026-02-26T09:01:08
ee_0001907,ec_0001,cust_016047,converted,2026-02-26T09:49:41
ee_0001908,ec_0001,cust_017621,converted,2026-02-27T16:43:46
ee_0001909,ec_0001,cust_011341,converted,2026-02-28T22:58:54
ee_0001910,ec_0001,cust_018023,converted,2026-03-01T18:07:18
ee_0001911,ec_0001,cust_020034,converted,2026-03-01T12:30:58
ee_0001912,ec_0001,cust_020053,converted,2026-03-02T18:28:50
ee_0001913,ec_0001,cust_011348,converted,2026-03-02T15:18:16
ee_0001914,ec_0001,cust_010320,converted,2026-03-02T17:40:42
ee_0001915,ec_0001,cust_020082,converted,2026-03-03T15:31:28
ee_0001916,ec_0001,cust_020087,converted,2026-03-03T13:31:52
ee_0001917,ec_0001,cust_017919,converted,2026-03-03T08:22:58
ee_0001918,ec_0001,cust_014203,converted,2026-03-03T15:21:36
ee_0001919,ec_0001,cust_011790,converted,2026-03-03T09:25:58
ee_0001920,ec_0001,cust_009381,converted,2026-03-05T09:42:23
ee_0001921,ec_0001,cust_020169,converted,2026-03-06T14:04:12
ee_0001922,ec_0001,cust_000064,converted,2026-03-06T09:21:25
ee_0001923,ec_0001,cust_005816,converted,2026-03-07T09:13:54
ee_0001924,ec_0001,cust_001139,converted,2026-03-08T10:39:55
ee_0001925,ec_0001,cust_007908,converted,2026-03-08T16:59:23
ee_0001926,ec_0001,cust_000310,converted,2026-03-08T11:43:33
ee_0001927,ec_0001,cust_020223,converted,2026-03-08T09:39:25
ee_0001928,ec_0001,cust_019080,converted,2026-03-09T21:16:06
ee_0001929,ec_0001,cust_011781,converted,2026-03-09T14:25:16
ee_0001930,ec_0001,cust_014530,converted,2026-03-09T09:01:35
ee_0001931,ec_0001,cust_017597,converted,2026-03-09T13:46:32
ee_0001932,ec_0001,cust_018535,converted,2026-03-10T11:53:26
ee_0001933,ec_0001,cust_017397,converted,2026-03-10T10:04:05
ee_0001934,ec_0001,cust_020269,converted,2026-03-10T22:24:39
ee_0001935,ec_0001,cust_020173,converted,2026-03-11T09:19:30
ee_0001936,ec_0001,cust_005719,converted,2026-03-12T15:37:59
ee_0001937,ec_0001,cust_020322,converted,2026-03-13T10:14:34
ee_0001938,ec_0001,cust_000161,converted,2026-03-14T20:45:07
ee_0001939,ec_0001,cust_020361,converted,2026-03-15T18:35:20
ee_0001940,ec_0001,cust_015711,converted,2026-03-15T21:27:00
ee_0001941,ec_0001,cust_009146,converted,2026-03-15T20:09:43
ee_0001942,ec_0001,cust_007683,converted,2026-03-16T20:26:52
ee_0001943,ec_0001,cust_020389,converted,2026-03-16T14:36:55
ee_0001944,ec_0001,cust_001385,converted,2026-03-16T08:39:00
ee_0001945,ec_0001,cust_020134,converted,2026-03-17T08:12:20
ee_0001946,ec_0001,cust_017994,converted,2026-03-18T13:30:43
ee_0001947,ec_0001,cust_006677,converted,2026-03-20T13:55:30
ee_0001948,ec_0001,cust_017822,converted,2026-03-20T14:21:57
ee_0001949,ec_0001,cust_002608,converted,2026-03-20T12:52:37
ee_0001950,ec_0001,cust_020546,converted,2026-03-22T16:15:33
ee_0001951,ec_0001,cust_020548,converted,2026-03-22T19:32:02
ee_0001952,ec_0001,cust_020263,converted,2026-03-22T18:18:12
ee_0001953,ec_0001,cust_020032,converted,2026-03-22T20:04:10
ee_0001954,ec_0001,cust_015620,converted,2026-03-23T10:28:16
ee_0001955,ec_0001,cust_008970,converted,2026-03-24T12:54:51
ee_0001956,ec_0001,cust_020645,converted,2026-03-25T21:59:26
ee_0001957,ec_0001,cust_018102,converted,2026-03-25T21:40:12
ee_0001958,ec_0001,cust_003873,converted,2026-03-26T22:08:45
ee_0001959,ec_0001,cust_019537,converted,2026-03-27T21:16:23
ee_0001960,ec_0001,cust_020701,converted,2026-03-27T15:09:55
ee_0001961,ec_0001,cust_017836,converted,2026-03-28T16:25:57
ee_0001962,ec_0001,cust_014354,converted,2026-03-28T11:09:27
ee_0001963,ec_0001,cust_008232,converted,2026-03-30T22:26:34
ee_0001964,ec_0001,cust_002902,converted,2026-03-30T20:47:51
ee_0001965,ec_0001,cust_017988,converted,2026-03-31T20:52:58
ee_0001966,ec_0001,cust_000669,converted,2026-04-01T20:57:49
ee_0001967,ec_0001,cust_020814,converted,2026-04-01T09:59:30
ee_0001968,ec_0001,cust_020832,converted,2026-04-01T16:29:44
ee_0001969,ec_0001,cust_002356,converted,2026-04-01T08:22:32
ee_0001970,ec_0001,cust_009497,converted,2026-04-01T17:55:45
ee_0001971,ec_0001,cust_006245,converted,2026-04-04T12:31:29
ee_0001972,ec_0001,cust_003814,converted,2026-04-04T12:39:07
ee_0001973,ec_0001,cust_014184,converted,2026-04-05T14:59:56
ee_0001974,ec_0001,cust_012012,converted,2026-04-05T11:56:54
ee_0001975,ec_0001,cust_002836,converted,2026-04-05T19:56:52
ee_0001976,ec_0001,cust_020965,converted,2026-04-06T14:31:02
ee_0001977,ec_0001,cust_021012,converted,2026-04-07T08:59:10
ee_0001978,ec_0001,cust_015982,converted,2026-04-07T11:38:11
ee_0001979,ec_0001,cust_020423,converted,2026-04-07T18:28:24
ee_0001980,ec_0001,cust_004495,converted,2026-04-08T18:03:49
ee_0001981,ec_0001,cust_019455,converted,2026-04-08T13:32:30
ee_0001982,ec_0001,cust_020678,converted,2026-04-09T18:37:54
ee_0001983,ec_0001,cust_021095,converted,2026-04-10T20:21:02
ee_0001984,ec_0001,cust_021114,converted,2026-04-10T10:53:58
ee_0001985,ec_0001,cust_021119,converted,2026-04-11T15:16:22
ee_0001986,ec_0001,cust_018706,converted,2026-04-12T18:16:28
ee_0001987,ec_0001,cust_021141,converted,2026-04-12T09:03:46
ee_0001988,ec_0001,cust_019510,converted,2026-04-12T13:30:12
ee_0001989,ec_0001,cust_020061,converted,2026-04-13T22:58:57
ee_0001990,ec_0001,cust_017476,converted,2026-04-13T17:26:35
ee_0001991,ec_0001,cust_019513,converted,2026-04-13T14:23:07
ee_0001992,ec_0001,cust_019543,converted,2026-04-13T20:20:40
ee_0001993,ec_0001,cust_011202,converted,2026-04-14T17:20:53
ee_0001994,ec_0001,cust_002422,converted,2026-04-16T08:12:36
ee_0001995,ec_0001,cust_021255,converted,2026-04-16T20:13:03
ee_0001996,ec_0001,cust_021264,converted,2026-04-16T14:52:52
ee_0001997,ec_0001,cust_004349,converted,2026-04-17T14:40:50
ee_0001998,ec_0001,cust_019513,converted,2026-04-17T18:14:39
ee_0001999,ec_0001,cust_021279,converted,2026-04-17T21:06:45
ee_0002000,ec_0001,cust_018478,converted,2026-04-18T19:41:57
ee_0002001,ec_0001,cust_019698,converted,2026-04-19T10:30:47
ee_0002002,ec_0001,cust_021311,converted,2026-04-19T15:02:25
ee_0002003,ec_0001,cust_002665,converted,2026-04-19T15:40:35
ee_0002004,ec_0001,cust_011412,converted,2026-04-19T18:16:23
ee_0002005,ec_0001,cust_014795,converted,2026-04-20T12:26:59
ee_0002006,ec_0001,cust_019723,converted,2026-04-20T14:53:24
ee_0002007,ec_0001,cust_021362,converted,2026-04-20T18:30:37
ee_0002008,ec_0001,cust_011197,converted,2026-04-21T12:24:20
ee_0002009,ec_0001,cust_021303,converted,2026-04-22T19:43:26
ee_0002010,ec_0001,cust_020605,converted,2026-04-23T13:12:18
ee_0002011,ec_0001,cust_019624,converted,2026-04-23T14:32:41
ee_0002012,ec_0001,cust_021441,converted,2026-04-23T13:22:24
ee_0002013,ec_0001,cust_011635,converted,2026-04-23T22:49:27
ee_0002014,ec_0001,cust_001822,converted,2026-04-23T12:14:51
ee_0002015,ec_0001,cust_020076,converted,2026-04-24T17:04:52
ee_0002016,ec_0001,cust_005553,converted,2026-04-24T17:53:16
ee_0002017,ec_0001,cust_021109,converted,2026-04-24T19:16:19
ee_0002018,ec_0001,cust_017283,converted,2026-04-24T10:25:41
ee_0002019,ec_0001,cust_021486,converted,2026-04-25T12:53:10
ee_0002020,ec_0001,cust_010497,converted,2026-04-25T09:06:16
ee_0002021,ec_0001,cust_019763,converted,2026-04-25T09:54:15
ee_0002022,ec_0001,cust_013729,converted,2026-04-25T13:07:21
ee_0002023,ec_0001,cust_021503,converted,2026-04-25T14:58:43
ee_0002024,ec_0001,cust_016292,converted,2026-04-26T22:42:23
ee_0002025,ec_0001,cust_000526,converted,2026-04-26T11:20:26
ee_0002026,ec_0001,cust_004440,converted,2026-04-26T18:55:57
ee_0002027,ec_0001,cust_019736,converted,2026-04-27T10:35:50
ee_0002028,ec_0001,cust_021540,converted,2026-04-27T18:51:34
ee_0002029,ec_0001,cust_011920,converted,2026-04-28T12:02:24
ee_0002030,ec_0001,cust_009904,converted,2026-04-28T18:33:59
ee_0002031,ec_0001,cust_021581,converted,2026-04-28T14:53:25
ee_0002032,ec_0001,cust_017876,converted,2026-04-28T21:21:56
ee_0002033,ec_0001,cust_017662,converted,2026-04-28T11:56:09
ee_0002034,ec_0001,cust_017710,converted,2026-04-29T11:29:16
ee_0002035,ec_0001,cust_007461,converted,2026-04-29T16:35:44
ee_0002036,ec_0001,cust_021662,converted,2026-05-01T13:05:09
ee_0002037,ec_0001,cust_021678,converted,2026-05-01T21:14:40
ee_0002038,ec_0001,cust_014795,converted,2026-05-02T13:56:26
ee_0002039,ec_0001,cust_021701,converted,2026-05-03T21:05:48
ee_0002040,ec_0001,cust_020853,converted,2026-05-03T19:08:32
ee_0002041,ec_0001,cust_020720,converted,2026-05-03T08:48:20
ee_0002042,ec_0001,cust_020835,converted,2026-05-03T13:55:29
ee_0002043,ec_0001,cust_002395,converted,2026-05-04T12:41:09
ee_0002044,ec_0001,cust_021755,converted,2026-05-05T22:17:43
ee_0002045,ec_0001,cust_021773,converted,2026-05-05T13:15:46
ee_0002046,ec_0001,cust_020677,converted,2026-05-07T12:07:21
ee_0002047,ec_0001,cust_021692,converted,2026-05-07T13:45:23
ee_0002048,ec_0001,cust_015344,converted,2026-05-07T11:21:45
ee_0002049,ec_0001,cust_020104,converted,2026-05-08T15:40:47
ee_0002050,ec_0001,cust_021840,converted,2026-05-08T18:47:33
ee_0002051,ec_0001,cust_005644,converted,2026-05-08T22:00:57
ee_0002052,ec_0001,cust_020226,converted,2026-05-08T16:59:49
ee_0002053,ec_0001,cust_021875,converted,2026-05-09T21:41:46
ee_0002054,ec_0001,cust_001975,converted,2026-05-10T18:27:57
ee_0002055,ec_0001,cust_003178,converted,2026-05-11T17:38:06
ee_0002056,ec_0001,cust_021930,converted,2026-05-12T13:00:42
ee_0002057,ec_0001,cust_021931,converted,2026-05-12T19:49:35
ee_0002058,ec_0001,cust_007620,converted,2026-05-12T12:56:25
ee_0002059,ec_0001,cust_020833,converted,2026-05-13T14:21:49
ee_0002060,ec_0001,cust_014729,converted,2026-05-13T08:27:39
ee_0002061,ec_0001,cust_006398,converted,2026-05-14T20:56:40
ee_0002062,ec_0001,cust_020145,converted,2026-05-14T09:08:17
ee_0002063,ec_0001,cust_021644,converted,2026-05-15T22:12:50
ee_0002064,ec_0001,cust_021623,converted,2026-05-15T18:58:55
ee_0002065,ec_0001,cust_015162,converted,2026-05-15T11:17:49
ee_0002066,ec_0001,cust_014712,converted,2026-05-15T17:26:58
ee_0002067,ec_0001,cust_020402,converted,2026-05-16T08:51:29
ee_0002068,ec_0001,cust_020659,converted,2026-05-17T20:46:37
ee_0002069,ec_0001,cust_018618,converted,2026-05-18T22:26:41
ee_0002070,ec_0001,cust_004757,converted,2026-05-18T08:00:34
ee_0002071,ec_0001,cust_021858,converted,2026-05-19T16:15:06
ee_0002072,ec_0001,cust_001527,converted,2026-05-19T08:10:09
ee_0002073,ec_0001,cust_022133,converted,2026-05-20T18:48:37
ee_0002074,ec_0001,cust_021827,converted,2026-05-20T08:43:22
ee_0002075,ec_0001,cust_021111,converted,2026-05-21T09:26:29
ee_0002076,ec_0001,cust_018684,converted,2026-05-21T12:55:01
ee_0002077,ec_0001,cust_004967,converted,2026-05-22T09:32:02
ee_0002078,ec_0001,cust_019525,converted,2026-05-23T09:37:03
ee_0002079,ec_0001,cust_019215,converted,2026-05-23T13:28:28
ee_0002080,ec_0001,cust_018798,converted,2026-05-23T20:28:47
ee_0002081,ec_0001,cust_009739,converted,2026-05-24T14:53:13
ee_0002082,ec_0001,cust_022258,converted,2026-05-24T20:15:48
ee_0002083,ec_0001,cust_011538,converted,2026-05-24T14:48:28
ee_0002084,ec_0001,cust_022276,converted,2026-05-25T20:17:59
ee_0002085,ec_0001,cust_015932,converted,2026-05-26T11:56:28
ee_0002086,ec_0001,cust_022307,converted,2026-05-26T14:46:18
ee_0002087,ec_0001,cust_019194,converted,2026-05-27T14:59:23
ee_0002088,ec_0001,cust_020916,converted,2026-05-27T22:46:41
ee_0002089,ec_0001,cust_010368,converted,2026-05-27T16:33:28
ee_0002090,ec_0001,cust_021850,converted,2026-05-28T22:38:27
ee_0002091,ec_0001,cust_022345,converted,2026-05-28T16:06:23
ee_0002092,ec_0001,cust_022378,converted,2026-05-29T09:31:36
ee_0002093,ec_0001,cust_003772,converted,2026-05-29T15:03:03
ee_0002094,ec_0001,cust_011539,converted,2026-05-30T09:54:11
ee_0002095,ec_0001,cust_022427,converted,2026-05-31T09:42:31
ee_0002096,ec_0001,cust_000125,converted,2026-05-31T13:25:29
ee_0002097,ec_0002,cust_010956,sent,2024-06-01T10:00:00
ee_0002098,ec_0002,cust_010956,opened,2024-06-01T10:00:00
ee_0002099,ec_0002,cust_009896,sent,2024-06-01T10:00:00
ee_0002100,ec_0002,cust_010328,sent,2024-06-01T10:00:00
ee_0002101,ec_0002,cust_007464,sent,2024-06-01T10:00:00
ee_0002102,ec_0002,cust_002832,sent,2024-06-01T10:00:00
ee_0002103,ec_0002,cust_011824,sent,2024-06-01T10:00:00
ee_0002104,ec_0002,cust_011824,opened,2024-06-01T20:00:00
ee_0002105,ec_0002,cust_016537,sent,2024-06-01T10:00:00
ee_0002106,ec_0002,cust_016803,sent,2024-06-01T10:00:00
ee_0002107,ec_0002,cust_009498,sent,2024-06-01T10:00:00
ee_0002108,ec_0002,cust_014691,sent,2024-06-01T10:00:00
ee_0002109,ec_0002,cust_014691,opened,2024-06-01T10:00:00
ee_0002110,ec_0002,cust_010969,sent,2024-06-01T10:00:00
ee_0002111,ec_0002,cust_010969,opened,2024-06-01T20:00:00
ee_0002112,ec_0002,cust_016567,sent,2024-06-01T10:00:00
ee_0002113,ec_0002,cust_021048,sent,2024-06-01T10:00:00
ee_0002114,ec_0002,cust_017565,sent,2024-06-01T10:00:00
ee_0002115,ec_0002,cust_017188,sent,2024-06-01T10:00:00
ee_0002116,ec_0002,cust_005102,sent,2024-06-01T10:00:00
ee_0002117,ec_0002,cust_010227,sent,2024-06-01T10:00:00
ee_0002118,ec_0002,cust_010227,opened,2024-06-01T20:00:00
ee_0002119,ec_0002,cust_003842,sent,2024-06-01T10:00:00
ee_0002120,ec_0002,cust_020917,sent,2024-06-01T10:00:00
ee_0002121,ec_0002,cust_008544,sent,2024-06-01T10:00:00
ee_0002122,ec_0002,cust_008544,opened,2024-06-01T14:00:00
ee_0002123,ec_0002,cust_015864,sent,2024-06-01T10:00:00
ee_0002124,ec_0002,cust_010616,sent,2024-06-01T10:00:00
ee_0002125,ec_0002,cust_021967,sent,2024-06-01T10:00:00
ee_0002126,ec_0002,cust_018190,sent,2024-06-01T10:00:00
ee_0002127,ec_0002,cust_018190,opened,2024-06-01T14:00:00
ee_0002128,ec_0002,cust_022412,sent,2024-06-01T10:00:00
ee_0002129,ec_0002,cust_004616,sent,2024-06-01T10:00:00
ee_0002130,ec_0002,cust_004616,opened,2024-06-01T16:00:00
ee_0002131,ec_0002,cust_004616,clicked,2024-06-01T18:30:00
ee_0002132,ec_0002,cust_020659,sent,2024-06-01T10:00:00
ee_0002133,ec_0002,cust_019086,sent,2024-06-01T10:00:00
ee_0002134,ec_0002,cust_019086,opened,2024-06-01T15:00:00
ee_0002135,ec_0002,cust_002469,sent,2024-06-01T10:00:00
ee_0002136,ec_0002,cust_021994,sent,2024-06-01T10:00:00
ee_0002137,ec_0002,cust_021994,opened,2024-06-01T21:00:00
ee_0002138,ec_0002,cust_004061,sent,2024-06-01T10:00:00
ee_0002139,ec_0002,cust_001741,sent,2024-06-01T10:00:00
ee_0002140,ec_0002,cust_015082,sent,2024-06-01T10:00:00
ee_0002141,ec_0002,cust_006038,sent,2024-06-01T10:00:00
ee_0002142,ec_0002,cust_006038,opened,2024-06-01T17:00:00
ee_0002143,ec_0002,cust_009535,sent,2024-06-01T10:00:00
ee_0002144,ec_0002,cust_016242,sent,2024-06-01T10:00:00
ee_0002145,ec_0002,cust_016856,sent,2024-06-01T10:00:00
ee_0002146,ec_0002,cust_006137,sent,2024-06-01T10:00:00
ee_0002147,ec_0002,cust_019423,sent,2024-06-01T10:00:00
ee_0002148,ec_0002,cust_004267,sent,2024-06-01T10:00:00
ee_0002149,ec_0002,cust_018677,sent,2024-06-01T10:00:00
ee_0002150,ec_0002,cust_018677,opened,2024-06-01T17:00:00
ee_0002151,ec_0002,cust_001204,sent,2024-06-01T10:00:00
ee_0002152,ec_0002,cust_009926,sent,2024-06-01T10:00:00
ee_0002153,ec_0002,cust_006317,sent,2024-06-01T10:00:00
ee_0002154,ec_0002,cust_006317,opened,2024-06-01T19:00:00
ee_0002155,ec_0002,cust_009966,sent,2024-06-01T10:00:00
ee_0002156,ec_0002,cust_010347,sent,2024-06-01T10:00:00
ee_0002157,ec_0002,cust_015965,sent,2024-06-01T10:00:00
ee_0002158,ec_0002,cust_016083,sent,2024-06-01T10:00:00
ee_0002159,ec_0002,cust_010932,sent,2024-06-01T10:00:00
ee_0002160,ec_0002,cust_022162,sent,2024-06-01T10:00:00
ee_0002161,ec_0002,cust_012660,sent,2024-06-01T10:00:00
ee_0002162,ec_0002,cust_011318,sent,2024-06-01T10:00:00
ee_0002163,ec_0002,cust_011318,opened,2024-06-01T19:00:00
ee_0002164,ec_0002,cust_016178,sent,2024-06-01T10:00:00
ee_0002165,ec_0002,cust_003431,sent,2024-06-01T10:00:00
ee_0002166,ec_0002,cust_016787,sent,2024-06-01T10:00:00
ee_0002167,ec_0002,cust_016787,opened,2024-06-01T19:00:00
ee_0002168,ec_0002,cust_016787,clicked,2024-06-01T21:30:00
ee_0002169,ec_0002,cust_018454,sent,2024-06-01T10:00:00
ee_0002170,ec_0002,cust_011525,sent,2024-06-01T10:00:00
ee_0002171,ec_0002,cust_011525,opened,2024-06-01T12:00:00
ee_0002172,ec_0002,cust_011637,sent,2024-06-01T10:00:00
ee_0002173,ec_0002,cust_021573,sent,2024-06-01T10:00:00
ee_0002174,ec_0002,cust_000760,sent,2024-06-01T10:00:00
ee_0002175,ec_0002,cust_010771,sent,2024-06-01T10:00:00
ee_0002176,ec_0002,cust_018571,sent,2024-06-01T10:00:00
ee_0002177,ec_0002,cust_001660,sent,2024-06-01T10:00:00
ee_0002178,ec_0002,cust_017384,sent,2024-06-01T10:00:00
ee_0002179,ec_0002,cust_004182,sent,2024-06-01T10:00:00
ee_0002180,ec_0002,cust_017096,sent,2024-06-01T10:00:00
ee_0002181,ec_0002,cust_016428,sent,2024-06-01T10:00:00
ee_0002182,ec_0002,cust_018285,sent,2024-06-01T10:00:00
ee_0002183,ec_0002,cust_005082,sent,2024-06-01T10:00:00
ee_0002184,ec_0002,cust_005082,opened,2024-06-01T20:00:00
ee_0002185,ec_0002,cust_014666,sent,2024-06-01T10:00:00
ee_0002186,ec_0002,cust_018546,sent,2024-06-01T10:00:00
ee_0002187,ec_0002,cust_018546,opened,2024-06-01T18:00:00
ee_0002188,ec_0002,cust_002075,sent,2024-06-01T10:00:00
ee_0002189,ec_0002,cust_007069,sent,2024-06-01T10:00:00
ee_0002190,ec_0002,cust_000410,sent,2024-06-01T10:00:00
ee_0002191,ec_0002,cust_014507,sent,2024-06-01T10:00:00
ee_0002192,ec_0002,cust_019231,sent,2024-06-01T10:00:00
ee_0002193,ec_0002,cust_015726,sent,2024-06-01T10:00:00
ee_0002194,ec_0002,cust_000536,sent,2024-06-01T10:00:00
ee_0002195,ec_0002,cust_007055,sent,2024-06-01T10:00:00
ee_0002196,ec_0002,cust_011820,sent,2024-06-01T10:00:00
ee_0002197,ec_0002,cust_011820,opened,2024-06-01T17:00:00
ee_0002198,ec_0002,cust_008055,sent,2024-06-01T10:00:00
ee_0002199,ec_0002,cust_000309,sent,2024-06-01T10:00:00
